fecha,licenciataria,demanda_millones_m3d
2023-11-19,Camuzzi Gas del Sur,8.659051
2023-11-19,Camuzzi Gas Pampeana,3.170214
2023-11-20,Litoral Gas,0.952594
2023-11-20,MetroGAS,3.3257
2023-11-20,Naturgy BAN,2.74
2023-11-20,Distribuidora de Gas del Centro,0.744449
2023-11-20,Distribuidora de Gas Cuyana,0.939
2023-11-20,GasNea,0.21569
2023-11-20,Camuzzi Gas del Sur,7.753673
2023-11-20,Camuzzi Gas Pampeana,2.49311
2023-11-20,Naturgy NOA,0.76
2023-11-21,MetroGAS,4.2132
2023-11-21,Naturgy NOA,0.85
2023-11-21,Distribuidora de Gas Cuyana,1.246
2023-11-21,GasNea,0.295064
2023-11-21,Litoral Gas,1.426438
2023-11-21,Naturgy BAN,3.48
2023-11-21,Camuzzi Gas Pampeana,2.972242
2023-11-21,Camuzzi Gas del Sur,7.756547
2023-11-21,Distribuidora de Gas del Centro,1.123931
2023-11-22,Camuzzi Gas Pampeana,2.837987
2023-11-22,Distribuidora de Gas Cuyana,1.082
2023-11-22,Distribuidora de Gas del Centro,1.160783
2023-11-22,GasNea,0.359306
2023-11-22,Naturgy BAN,3.94
2023-11-22,Naturgy NOA,0.85
2023-11-22,MetroGAS,4.5019
2023-11-22,Litoral Gas,1.523052
2023-11-22,Camuzzi Gas del Sur,7.670138
2023-11-23,MetroGAS,4.2318
2023-11-23,Camuzzi Gas Pampeana,2.941333
2023-11-23,Litoral Gas,1.522818
2023-11-23,GasNea,0.363499
2023-11-23,Naturgy NOA,0.91
2023-11-23,Distribuidora de Gas Cuyana,1.121
2023-11-23,Distribuidora de Gas del Centro,1.285607
2023-11-23,Camuzzi Gas del Sur,7.226923
2023-11-23,Naturgy BAN,3.71
2023-11-24,Camuzzi Gas Pampeana,2.918299
2023-11-24,Naturgy NOA,0.9
2023-11-24,Distribuidora de Gas Cuyana,0.986445
2023-11-24,Distribuidora de Gas del Centro,1.173358
2023-11-24,MetroGAS,4.2763
2023-11-24,GasNea,0.372835
2023-11-24,Litoral Gas,1.448701
2023-11-24,Camuzzi Gas del Sur,5.50196
2023-11-24,Naturgy BAN,3.8
2023-11-25,MetroGAS,3.6983
2023-11-25,Naturgy BAN,3.19
2023-11-25,Litoral Gas,1.111811
2023-11-25,GasNea,0.157909
2023-11-25,Camuzzi Gas del Sur,4.69245
2023-11-25,Naturgy NOA,0.87
2023-11-25,Distribuidora de Gas del Centro,1.107501
2023-11-25,Distribuidora de Gas Cuyana,1.043823
2023-11-25,Camuzzi Gas Pampeana,2.553927
2023-11-26,MetroGAS,3.2646
2023-11-26,Camuzzi Gas del Sur,4.883728
2023-11-26,Naturgy NOA,0.75
2023-11-26,Distribuidora de Gas Cuyana,0.616619
2023-11-26,Distribuidora de Gas del Centro,1.054449
2023-11-26,Naturgy BAN,2.73
2023-11-26,Camuzzi Gas Pampeana,2.109516
2023-11-26,GasNea,0.362501
2023-11-26,Litoral Gas,0.889136
2023-11-27,GasNea,0.357974
2023-11-27,Distribuidora de Gas del Centro,1.040781
2023-11-27,Naturgy NOA,0.89
2023-11-27,Distribuidora de Gas Cuyana,1.06609
2023-11-27,Camuzzi Gas Pampeana,2.670552
2023-11-27,MetroGAS,3.9667
2023-11-27,Camuzzi Gas del Sur,5.417636
2023-11-27,Naturgy BAN,3.45
2023-11-27,Litoral Gas,1.259202
2023-11-28,Camuzzi Gas del Sur,4.773329
2023-11-28,Naturgy NOA,0.92
2023-11-28,Distribuidora de Gas del Centro,0.897179
2023-11-28,Camuzzi Gas Pampeana,2.228285
2023-11-28,MetroGAS,3.8038
2023-11-28,Naturgy BAN,3.38
2023-11-28,Distribuidora de Gas Cuyana,1.225628
2023-11-28,Litoral Gas,1.150074
2023-11-28,GasNea,0.207988
2023-11-29,Distribuidora de Gas del Centro,1.529261
2023-11-29,Litoral Gas,1.534341
2023-11-29,Camuzzi Gas del Sur,5.217271
2023-11-29,Naturgy NOA,0.88
2023-11-29,Distribuidora de Gas Cuyana,1.125907
2023-11-29,Camuzzi Gas Pampeana,2.449473
2023-11-29,Naturgy BAN,3.81
2023-11-29,MetroGAS,4.1897
2023-11-29,GasNea,0.296943
2023-11-30,Distribuidora de Gas del Centro,1.130897
2023-11-30,Naturgy NOA,0.96
2023-11-30,Distribuidora de Gas Cuyana,1.026416
2023-11-30,Camuzzi Gas del Sur,5.441542
2023-11-30,Camuzzi Gas Pampeana,2.426499
2023-11-30,MetroGAS,4.1044
2023-11-30,Litoral Gas,1.392866
2023-11-30,GasNea,0.205796
2023-11-30,Naturgy BAN,3.61
2023-12-01,Distribuidora de Gas del Centro,0.926068
2023-12-01,Camuzzi Gas Pampeana,2.941234
2023-12-01,Camuzzi Gas del Sur,5.542816
2023-12-01,Naturgy BAN,3.73
2023-12-01,GasNea,0.212337
2023-12-01,MetroGAS,4.0877
2023-12-01,Distribuidora de Gas Cuyana,1.062
2023-12-01,Litoral Gas,1.330862
2023-12-01,Naturgy NOA,0.95
2023-12-02,Distribuidora de Gas del Centro,0.792331
2023-12-02,Naturgy NOA,0.95
2023-12-02,Camuzzi Gas del Sur,6.724344
2023-12-02,Litoral Gas,0.91479
2023-12-02,Camuzzi Gas Pampeana,1.649521
2023-12-02,GasNea,0.194717
2023-12-02,MetroGAS,3.6025
2023-12-02,Naturgy BAN,3.08
2023-12-02,Distribuidora de Gas Cuyana,0.976911
2023-12-03,Camuzzi Gas del Sur,6.703913
2023-12-03,Distribuidora de Gas Cuyana,0.981
2023-12-03,MetroGAS,3.928
2023-12-03,Camuzzi Gas Pampeana,2.595604
2023-12-03,Litoral Gas,1.095287
2023-12-03,Naturgy BAN,3.67
2023-12-03,Distribuidora de Gas del Centro,1.420929
2023-12-03,Naturgy NOA,0.78
2023-12-03,GasNea,0.157192
2023-12-04,Naturgy BAN,4.25
2023-12-04,Litoral Gas,1.584672
2023-12-04,MetroGAS,4.5297
2023-12-04,Distribuidora de Gas Cuyana,1.279
2023-12-04,GasNea,0.2886
2023-12-04,Naturgy NOA,1.1
2023-12-04,Camuzzi Gas Pampeana,2.628474
2023-12-04,Camuzzi Gas del Sur,5.709195
2023-12-04,Distribuidora de Gas del Centro,1.608647
2023-12-05,GasNea,0.277108
2023-12-05,Naturgy BAN,4.21
2023-12-05,Distribuidora de Gas del Centro,1.605888
2023-12-05,MetroGAS,4.6363
2023-12-05,Camuzzi Gas Pampeana,3.172344
2023-12-05,Distribuidora de Gas Cuyana,1.194
2023-12-05,Camuzzi Gas del Sur,5.334588
2023-12-05,Naturgy NOA,1.1
2023-12-05,Litoral Gas,1.516061
2023-12-06,Camuzzi Gas del Sur,4.743042
2023-12-06,Distribuidora de Gas Cuyana,1.162
2023-12-06,Camuzzi Gas Pampeana,2.730585
2023-12-06,Naturgy NOA,1.07
2023-12-06,Distribuidora de Gas del Centro,1.456259
2023-12-06,MetroGAS,4.5328
2023-12-06,Litoral Gas,1.496229
2023-12-06,Naturgy BAN,4.12
2023-12-06,GasNea,0.343576
2023-12-07,Litoral Gas,1.392094
2023-12-07,Naturgy BAN,3.82
2023-12-07,GasNea,0.253552
2023-12-07,Distribuidora de Gas Cuyana,1.203389
2023-12-07,Naturgy NOA,1.09
2023-12-07,Distribuidora de Gas del Centro,1.297223
2023-12-07,MetroGAS,4.492
2023-12-07,Camuzzi Gas del Sur,4.472662
2023-12-07,Camuzzi Gas Pampeana,2.737015
2023-12-08,Litoral Gas,1.003732
2023-12-08,Distribuidora de Gas del Centro,1.024126
2023-12-08,Distribuidora de Gas Cuyana,0.931354
2023-12-08,Naturgy NOA,1.05
2023-12-08,Camuzzi Gas del Sur,4.168499
2023-12-08,Naturgy BAN,3.2
2023-12-08,Camuzzi Gas Pampeana,2.605147
2023-12-08,MetroGAS,3.741
2023-12-08,GasNea,0.186621
2023-12-09,MetroGAS,3.6805
2023-12-09,GasNea,0.096584
2023-12-09,Naturgy BAN,3.07
2023-12-09,Distribuidora de Gas Cuyana,1.076224
2023-12-09,Camuzzi Gas del Sur,4.54239
2023-12-09,Camuzzi Gas Pampeana,2.585208
2023-12-09,Distribuidora de Gas del Centro,1.171182
2023-12-09,Naturgy NOA,1.03
2023-12-09,Litoral Gas,1.007876
2023-12-10,Naturgy BAN,2.66
2023-12-10,Naturgy NOA,0.92
2023-12-10,Camuzzi Gas Pampeana,2.245801
2023-12-10,Litoral Gas,0.832866
2023-12-10,MetroGAS,3.2155
2023-12-10,Distribuidora de Gas del Centro,0.778957
2023-12-10,Distribuidora de Gas Cuyana,0.834492
2023-12-10,Camuzzi Gas del Sur,4.185215
2023-12-10,GasNea,0.217221
2023-12-11,Litoral Gas,1.288628
2023-12-11,Distribuidora de Gas del Centro,0.800345
2023-12-11,Naturgy BAN,3.38
2023-12-11,Distribuidora de Gas Cuyana,1.021677
2023-12-11,MetroGAS,3.8271
2023-12-11,Naturgy NOA,1.02
2023-12-11,Camuzzi Gas del Sur,4.458078
2023-12-11,Camuzzi Gas Pampeana,1.828306
2023-12-11,GasNea,0.283645
2023-12-12,Distribuidora de Gas Cuyana,1.217378
2023-12-12,GasNea,0.16283
2023-12-12,Litoral Gas,1.20475
2023-12-12,MetroGAS,3.5516
2023-12-12,Camuzzi Gas Pampeana,1.93337
2023-12-12,Distribuidora de Gas del Centro,0.939745
2023-12-12,Naturgy BAN,3.23
2023-12-12,Camuzzi Gas del Sur,4.617759
2023-12-12,Naturgy NOA,1.08
2023-12-13,Distribuidora de Gas Cuyana,1.275729
2023-12-13,Camuzzi Gas Pampeana,2.189638
2023-12-13,Camuzzi Gas del Sur,4.74885
2023-12-13,GasNea,0.22965
2023-12-13,Naturgy NOA,1.06
2023-12-13,Litoral Gas,1.334696
2023-12-13,MetroGAS,3.694
2023-12-13,Naturgy BAN,3.51
2023-12-13,Distribuidora de Gas del Centro,1.211095
2023-12-14,GasNea,0.371714
2023-12-14,Camuzzi Gas del Sur,4.48938
2023-12-14,Naturgy NOA,1.12
2023-12-14,Camuzzi Gas Pampeana,2.280103
2023-12-14,Litoral Gas,1.349733
2023-12-14,Distribuidora de Gas del Centro,1.363522
2023-12-14,MetroGAS,3.8115
2023-12-14,Distribuidora de Gas Cuyana,0.554001
2023-12-14,Naturgy BAN,3.28
2023-12-15,MetroGAS,3.6706
2023-12-15,Naturgy BAN,3.33
2023-12-15,Litoral Gas,1.248949
2023-12-15,GasNea,0.281002
2023-12-15,Camuzzi Gas del Sur,4.104805
2023-12-15,Naturgy NOA,1.09
2023-12-15,Distribuidora de Gas Cuyana,0.993975
2023-12-15,Camuzzi Gas Pampeana,2.290497
2023-12-15,Distribuidora de Gas del Centro,1.193863
2023-12-16,Litoral Gas,0.923226
2023-12-16,MetroGAS,3.1658
2023-12-16,Camuzzi Gas del Sur,0.289624
2023-12-16,GasNea,0.217898
2023-12-16,Distribuidora de Gas del Centro,0.762402
2023-12-16,Naturgy NOA,0.99
2023-12-16,Camuzzi Gas Pampeana,1.952634
2023-12-16,Naturgy BAN,3.08
2023-12-16,Distribuidora de Gas Cuyana,0.848
2023-12-17,Naturgy BAN,2.84
2023-12-17,Camuzzi Gas Pampeana,2.480428
2023-12-17,Distribuidora de Gas Cuyana,0.969985
2023-12-17,Naturgy NOA,0.82
2023-12-17,Litoral Gas,1.173637
2023-12-17,Camuzzi Gas del Sur,5.29548
2023-12-17,MetroGAS,3.4779
2023-12-17,GasNea,0.172647
2023-12-17,Distribuidora de Gas del Centro,0.783288
2023-12-18,Camuzzi Gas del Sur,5.952296
2023-12-18,Camuzzi Gas Pampeana,2.701852
2023-12-18,MetroGAS,4.5609
2023-12-18,GasNea,0.188635
2023-12-18,Naturgy NOA,1.04
2023-12-18,Litoral Gas,1.674768
2023-12-18,Distribuidora de Gas del Centro,1.559624
2023-12-18,Distribuidora de Gas Cuyana,1.482771
2023-12-18,Naturgy BAN,4.11
2023-12-19,Litoral Gas,1.626583
2023-12-19,Camuzzi Gas Pampeana,2.951432
2023-12-19,GasNea,0.329137
2023-12-19,Naturgy NOA,1.05
2023-12-19,MetroGAS,4.9871
2023-12-19,Camuzzi Gas del Sur,5.034261
2023-12-19,Naturgy BAN,4.42
2023-12-19,Distribuidora de Gas Cuyana,1.440902
2023-12-19,Distribuidora de Gas del Centro,1.455866
2023-12-20,Naturgy NOA,1.09
2023-12-20,Distribuidora de Gas del Centro,1.693576
2023-12-20,Distribuidora de Gas Cuyana,1.566527
2023-12-20,Camuzzi Gas del Sur,4.414294
2023-12-20,GasNea,0.389212
2023-12-20,Litoral Gas,1.52494
2023-12-20,Naturgy BAN,3.73
2023-12-20,MetroGAS,4.3463
2023-12-20,Camuzzi Gas Pampeana,3.290351
2023-12-21,Distribuidora de Gas Cuyana,1.223132
2023-12-21,Naturgy NOA,1.04
2023-12-21,Camuzzi Gas Pampeana,2.212704
2023-12-21,Naturgy BAN,3.52
2023-12-21,Camuzzi Gas del Sur,4.220169
2023-12-21,MetroGAS,4.0601
2023-12-21,Litoral Gas,1.396303
2023-12-21,Distribuidora de Gas del Centro,1.368795
2023-12-21,GasNea,0.537428
2023-12-22,GasNea,0.253023
2023-12-22,Distribuidora de Gas del Centro,1.132958
2023-12-22,Camuzzi Gas del Sur,3.880173
2023-12-22,Litoral Gas,1.254498
2023-12-22,Naturgy BAN,3.17
2023-12-22,Naturgy NOA,1.38
2023-12-22,Distribuidora de Gas Cuyana,1.642972
2023-12-22,Camuzzi Gas Pampeana,1.987498
2023-12-22,MetroGAS,3.8527
2023-12-23,Litoral Gas,0.928561
2023-12-23,Distribuidora de Gas Cuyana,1.101919
2023-12-23,Naturgy NOA,1.2
2023-12-23,MetroGAS,3.4318
2023-12-23,Distribuidora de Gas del Centro,0.994261
2023-12-23,Camuzzi Gas Pampeana,2.26983
2023-12-23,GasNea,0.199097
2023-12-23,Naturgy BAN,2.67
2023-12-23,Camuzzi Gas del Sur,3.898605
2023-12-24,Camuzzi Gas del Sur,3.657752
2023-12-24,Naturgy BAN,2.86
2023-12-24,Distribuidora de Gas del Centro,1.152037
2023-12-24,Camuzzi Gas Pampeana,2.718666
2023-12-24,MetroGAS,3.4173
2023-12-24,Litoral Gas,0.592603
2023-12-24,GasNea,0.136556
2023-12-24,Distribuidora de Gas Cuyana,1.103256
2023-12-24,Naturgy NOA,1.22
2023-12-25,Camuzzi Gas Pampeana,2.396265
2023-12-25,Distribuidora de Gas del Centro,0.916924
2023-12-25,Distribuidora de Gas Cuyana,0.545
2023-12-25,Camuzzi Gas del Sur,3.287816
2023-12-25,Naturgy BAN,2.09
2023-12-25,GasNea,0.161641
2023-12-25,Naturgy NOA,1.17
2023-12-25,MetroGAS,2.3526
2023-12-25,Litoral Gas,0.487806
2023-12-26,Distribuidora de Gas Cuyana,0.579189
2023-12-26,Naturgy BAN,3.03
2023-12-26,Litoral Gas,1.080304
2023-12-26,MetroGAS,3.602
2023-12-26,Camuzzi Gas del Sur,3.421529
2023-12-26,Naturgy NOA,1.12
2023-12-26,Distribuidora de Gas del Centro,1.188285
2023-12-26,Camuzzi Gas Pampeana,2.335041
2023-12-26,GasNea,0.250462
2023-12-27,GasNea,0.242009
2023-12-27,Camuzzi Gas del Sur,3.511576
2023-12-27,Camuzzi Gas Pampeana,2.208243
2023-12-27,Naturgy BAN,3.02
2023-12-27,Litoral Gas,1.010427
2023-12-27,Naturgy NOA,1.21
2023-12-27,Distribuidora de Gas Cuyana,1.028408
2023-12-27,MetroGAS,3.5194
2023-12-27,Distribuidora de Gas del Centro,1.004342
2023-12-28,Camuzzi Gas del Sur,4.069263
2023-12-28,Distribuidora de Gas del Centro,0.504265
2023-12-28,Naturgy NOA,1.12
2023-12-28,MetroGAS,3.3859
2023-12-28,Camuzzi Gas Pampeana,2.114844
2023-12-28,Naturgy BAN,2.89
2023-12-28,Distribuidora de Gas Cuyana,1.094639
2023-12-28,Litoral Gas,1.13202
2023-12-28,GasNea,0.130577
2023-12-29,Litoral Gas,1.013264
2023-12-29,Distribuidora de Gas del Centro,0.722656
2023-12-29,Naturgy NOA,1.14
2023-12-29,Camuzzi Gas del Sur,4.049416
2023-12-29,Camuzzi Gas Pampeana,2.816257
2023-12-29,Naturgy BAN,3.05
2023-12-29,GasNea,0.130577
2023-12-29,Distribuidora de Gas Cuyana,0.89
2023-12-29,MetroGAS,3.596
2023-12-30,Naturgy BAN,2.88
2023-12-30,MetroGAS,3.3156
2023-12-30,Distribuidora de Gas del Centro,0.920015
2023-12-30,Naturgy NOA,1.11
2023-12-30,Distribuidora de Gas Cuyana,0.91805
2023-12-30,Camuzzi Gas Pampeana,2.453417
2023-12-30,Litoral Gas,0.851347
2023-12-30,GasNea,0.250733
2023-12-30,Camuzzi Gas del Sur,3.192974
2023-12-31,MetroGAS,3.0105
2023-12-31,Distribuidora de Gas Cuyana,1.016
2023-12-31,Camuzzi Gas Pampeana,2.080356
2023-12-31,Naturgy NOA,0.96
2023-12-31,Distribuidora de Gas del Centro,0.955814
2023-12-31,Litoral Gas,0.616862
2023-12-31,Naturgy BAN,2.69
2023-12-31,GasNea,0.154275
2023-12-31,Camuzzi Gas del Sur,3.101548
2024-01-01,Naturgy BAN,1.71
2024-01-01,Distribuidora de Gas del Centro,0.719559
2024-01-01,Naturgy NOA,0.92
2024-01-01,MetroGAS,2.0594
2024-01-01,Camuzzi Gas del Sur,2.564829
2024-01-01,Distribuidora de Gas Cuyana,0.487729
2024-01-01,Litoral Gas,0.320581
2024-01-01,GasNea,0.054421
2024-01-01,Camuzzi Gas Pampeana,1.257283
2024-01-02,Camuzzi Gas del Sur,2.701413
2024-01-02,Camuzzi Gas Pampeana,1.655774
2024-01-02,Distribuidora de Gas Cuyana,0.871901
2024-01-02,Naturgy BAN,2.62
2024-01-02,MetroGAS,3.0964
2024-01-02,GasNea,0.202362
2024-01-02,Litoral Gas,0.726686
2024-01-02,Distribuidora de Gas del Centro,0.989818
2024-01-02,Naturgy NOA,1.21
2024-01-03,Distribuidora de Gas del Centro,0.938627
2024-01-03,Litoral Gas,0.91658
2024-01-03,GasNea,0.128605
2024-01-03,Naturgy NOA,1.19
2024-01-03,MetroGAS,3.1792
2024-01-03,Distribuidora de Gas Cuyana,0.883333
2024-01-03,Naturgy BAN,2.95
2024-01-03,Camuzzi Gas del Sur,2.814994
2024-01-03,Camuzzi Gas Pampeana,2.104129
2024-01-04,MetroGAS,3.3351
2024-01-04,Camuzzi Gas del Sur,2.876655
2024-01-04,Naturgy NOA,1.15
2024-01-04,Distribuidora de Gas Cuyana,0.903833
2024-01-04,Camuzzi Gas Pampeana,2.000541
2024-01-04,Distribuidora de Gas del Centro,0.900604
2024-01-04,Naturgy BAN,3.04
2024-01-04,Litoral Gas,0.811042
2024-01-04,GasNea,0.164686
2024-01-05,Camuzzi Gas del Sur,3.404993
2024-01-05,Camuzzi Gas Pampeana,2.197581
2024-01-05,Naturgy NOA,1.19
2024-01-05,MetroGAS,3.2942
2024-01-05,Naturgy BAN,2.76
2024-01-05,Distribuidora de Gas del Centro,0.582477
2024-01-05,Distribuidora de Gas Cuyana,1.010478
2024-01-05,Litoral Gas,0.565789
2024-01-05,GasNea,0.157885
2024-01-06,MetroGAS,2.8875
2024-01-06,Distribuidora de Gas Cuyana,1.164257
2024-01-06,Distribuidora de Gas del Centro,0.690287
2024-01-06,GasNea,0.149707
2024-01-06,Naturgy BAN,2.49
2024-01-06,Camuzzi Gas Pampeana,2.052428
2024-01-06,Camuzzi Gas del Sur,3.213699
2024-01-06,Naturgy NOA,1.07
2024-01-06,Litoral Gas,0.725305
2024-01-07,Distribuidora de Gas Cuyana,0.723293
2024-01-07,Camuzzi Gas Pampeana,2.19891
2024-01-07,Camuzzi Gas del Sur,3.145357
2024-01-07,GasNea,0.19928
2024-01-07,Naturgy NOA,1.01
2024-01-07,Distribuidora de Gas del Centro,0.876978
2024-01-07,Litoral Gas,0.798593
2024-01-07,MetroGAS,2.6008
2024-01-07,Naturgy BAN,2.49
2024-01-08,Camuzzi Gas del Sur,3.654256
2024-01-08,Litoral Gas,1.157933
2024-01-08,Naturgy BAN,2.43
2024-01-08,Naturgy NOA,1.14
2024-01-08,Camuzzi Gas Pampeana,2.157358
2024-01-08,Distribuidora de Gas del Centro,0.894639
2024-01-08,MetroGAS,3.0399
2024-01-08,GasNea,0.196627
2024-01-08,Distribuidora de Gas Cuyana,0.843215
2024-01-09,GasNea,0.278768
2024-01-09,Litoral Gas,0.903312
2024-01-09,MetroGAS,3.036
2024-01-09,Naturgy NOA,1.13
2024-01-09,Naturgy BAN,2.04
2024-01-09,Camuzzi Gas del Sur,4.235188
2024-01-09,Camuzzi Gas Pampeana,1.919578
2024-01-09,Distribuidora de Gas Cuyana,1.076219
2024-01-09,Distribuidora de Gas del Centro,1.049901
2024-01-10,Litoral Gas,1.05825
2024-01-10,Distribuidora de Gas del Centro,0.918373
2024-01-10,Naturgy NOA,1.11
2024-01-10,MetroGAS,3.0669
2024-01-10,GasNea,0.236622
2024-01-10,Camuzzi Gas Pampeana,2.126267
2024-01-10,Naturgy BAN,2.22
2024-01-10,Camuzzi Gas del Sur,4.411729
2024-01-10,Distribuidora de Gas Cuyana,1.162966
2024-01-11,Camuzzi Gas Pampeana,2.48629
2024-01-11,Distribuidora de Gas Cuyana,0.87
2024-01-11,MetroGAS,3.2959
2024-01-11,Litoral Gas,1.098077
2024-01-11,Camuzzi Gas del Sur,3.830364
2024-01-11,GasNea,0.275896
2024-01-11,Naturgy BAN,2.61
2024-01-11,Distribuidora de Gas del Centro,1.150752
2024-01-11,Naturgy NOA,1.13
2024-01-12,MetroGAS,3.4027
2024-01-12,Camuzzi Gas Pampeana,2.40493
2024-01-12,Distribuidora de Gas Cuyana,1.047571
2024-01-12,Camuzzi Gas del Sur,3.611541
2024-01-12,Naturgy NOA,1.13
2024-01-12,Distribuidora de Gas del Centro,1.022419
2024-01-12,Litoral Gas,0.732925
2024-01-12,GasNea,0.159976
2024-01-12,Naturgy BAN,3.15
2024-01-13,GasNea,0.154552
2024-01-13,Naturgy NOA,1.12
2024-01-13,Camuzzi Gas del Sur,3.783838
2024-01-13,MetroGAS,2.8341
2024-01-13,Distribuidora de Gas del Centro,1.123071
2024-01-13,Litoral Gas,0.750016
2024-01-13,Naturgy BAN,2.62
2024-01-13,Distribuidora de Gas Cuyana,0.970834
2024-01-13,Camuzzi Gas Pampeana,2.122121
2024-01-14,GasNea,0.171518
2024-01-14,Camuzzi Gas del Sur,4.023932
2024-01-14,Camuzzi Gas Pampeana,2.454787
2024-01-14,Naturgy NOA,1.02
2024-01-14,MetroGAS,2.4798
2024-01-14,Distribuidora de Gas Cuyana,0.931067
2024-01-14,Naturgy BAN,2.5
2024-01-14,Distribuidora de Gas del Centro,0.899728
2024-01-14,Litoral Gas,0.507243
2024-01-15,Naturgy NOA,1.14
2024-01-15,GasNea,0.283952
2024-01-15,Distribuidora de Gas del Centro,0.643014
2024-01-15,Distribuidora de Gas Cuyana,0.968415
2024-01-15,Camuzzi Gas Pampeana,1.630031
2024-01-15,Naturgy BAN,2.94
2024-01-15,MetroGAS,3.0509
2024-01-15,Camuzzi Gas del Sur,4.01491
2024-01-15,Litoral Gas,1.029286
2024-01-16,GasNea,0.259285
2024-01-16,Camuzzi Gas Pampeana,2.479885
2024-01-16,Camuzzi Gas del Sur,3.936242
2024-01-16,MetroGAS,3.5941
2024-01-16,Naturgy NOA,1.15
2024-01-16,Distribuidora de Gas Cuyana,1.068699
2024-01-16,Naturgy BAN,3.43
2024-01-16,Distribuidora de Gas del Centro,0.967152
2024-01-16,Litoral Gas,1.320297
2024-01-17,Litoral Gas,1.174864
2024-01-17,Camuzzi Gas Pampeana,1.853977
2024-01-17,MetroGAS,3.4239
2024-01-17,Distribuidora de Gas Cuyana,1.106385
2024-01-17,Naturgy BAN,3.15
2024-01-17,Naturgy NOA,1.15
2024-01-17,Distribuidora de Gas del Centro,1.140042
2024-01-17,Camuzzi Gas del Sur,3.508243
2024-01-17,GasNea,0.274324
2024-01-18,Distribuidora de Gas del Centro,0.923473
2024-01-18,MetroGAS,3.1402
2024-01-18,Naturgy NOA,1.13
2024-01-18,Litoral Gas,1.201551
2024-01-18,Naturgy BAN,3
2024-01-18,Camuzzi Gas Pampeana,1.893494
2024-01-18,Distribuidora de Gas Cuyana,1.082801
2024-01-18,Camuzzi Gas del Sur,3.480421
2024-01-18,GasNea,0.266155
2024-01-19,Naturgy NOA,1.15
2024-01-19,Distribuidora de Gas del Centro,0.890769
2024-01-19,Litoral Gas,1.096534
2024-01-19,Naturgy BAN,3.21
2024-01-19,Distribuidora de Gas Cuyana,1.029212
2024-01-19,MetroGAS,3.2469
2024-01-19,GasNea,0.207404
2024-01-19,Camuzzi Gas del Sur,3.681254
2024-01-19,Camuzzi Gas Pampeana,2.296462
2024-01-20,Distribuidora de Gas Cuyana,1.2
2024-01-20,MetroGAS,3.0209
2024-01-20,Naturgy BAN,2.72
2024-01-20,Distribuidora de Gas del Centro,0.780968
2024-01-20,Camuzzi Gas Pampeana,2.265907
2024-01-20,Litoral Gas,0.771286
2024-01-20,GasNea,0.250146
2024-01-20,Naturgy NOA,1.11
2024-01-20,Camuzzi Gas del Sur,3.28209
2024-01-21,Camuzzi Gas Pampeana,2.285402
2024-01-21,Camuzzi Gas del Sur,2.81747
2024-01-21,Litoral Gas,0.82725
2024-01-21,Naturgy NOA,0.96
2024-01-21,Naturgy BAN,2.57
2024-01-21,Distribuidora de Gas Cuyana,0.700573
2024-01-21,GasNea,0.267864
2024-01-21,Distribuidora de Gas del Centro,1.200192
2024-01-21,MetroGAS,2.8434
2024-01-22,GasNea,0.329627
2024-01-22,Camuzzi Gas del Sur,2.743657
2024-01-22,Camuzzi Gas Pampeana,1.508915
2024-01-22,Naturgy NOA,1.16
2024-01-22,Litoral Gas,1.098868
2024-01-22,Distribuidora de Gas Cuyana,0.79
2024-01-22,Naturgy BAN,3.19
2024-01-22,Distribuidora de Gas del Centro,1.299182
2024-01-22,MetroGAS,3.3925
2024-01-23,MetroGAS,3.3927
2024-01-23,Camuzzi Gas del Sur,2.732581
2024-01-23,Camuzzi Gas Pampeana,1.919538
2024-01-23,Distribuidora de Gas del Centro,1.202088
2024-01-23,Litoral Gas,1.159115
2024-01-23,Naturgy BAN,3.25
2024-01-23,Distribuidora de Gas Cuyana,1.098173
2024-01-23,GasNea,0.206627
2024-01-23,Naturgy NOA,1.17
2024-01-24,Distribuidora de Gas del Centro,0.999629
2024-01-24,Camuzzi Gas del Sur,2.956124
2024-01-24,Distribuidora de Gas Cuyana,1.160282
2024-01-24,Camuzzi Gas Pampeana,2.146248
2024-01-24,Litoral Gas,0.98141
2024-01-24,MetroGAS,3.1718
2024-01-24,GasNea,0.156336
2024-01-24,Naturgy NOA,1.14
2024-01-24,Naturgy BAN,3.13
2024-01-25,Camuzzi Gas Pampeana,1.880896
2024-01-25,Distribuidora de Gas del Centro,0.990115
2024-01-25,GasNea,0.221855
2024-01-25,Naturgy NOA,1.14
2024-01-25,MetroGAS,3.2469
2024-01-25,Litoral Gas,1.213784
2024-01-25,Distribuidora de Gas Cuyana,0.934305
2024-01-25,Naturgy BAN,3.2
2024-01-25,Camuzzi Gas del Sur,2.548458
2024-01-26,Distribuidora de Gas Cuyana,1.177844
2024-01-26,Naturgy BAN,3.09
2024-01-26,Litoral Gas,1.126174
2024-01-26,Distribuidora de Gas del Centro,0.973955
2024-01-26,GasNea,0.185176
2024-01-26,Camuzzi Gas del Sur,2.773357
2024-01-26,Naturgy NOA,1.14
2024-01-26,Camuzzi Gas Pampeana,2.119166
2024-01-26,MetroGAS,3.2765
2024-01-27,Camuzzi Gas Pampeana,1.974773
2024-01-27,Naturgy NOA,1.14
2024-01-27,Distribuidora de Gas del Centro,0.74961
